"VMID","VMNAME","VMSIZE","NICID","NICID1","PRIVATEIP"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-IDDBSTNHOSTS-RG/providers/Microsoft.Compute/virtualMachines/UEMCIDDBSTN1P1","UEMCIDDBSTN1P1","Standard_B4ms","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-iddbstnhosts-rg/providers/Microsoft.Network/networkInterfaces/uemciddbstn1p1488","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-iddbstnhosts-rg/providers/Microsoft.Network/networkInterfaces/uemciddbstn1p1488","10.34.0.38"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLT-MANAGEMENT-RG/providers/Microsoft.Compute/virtualMachines/UEMCGNCP1","UEMCGNCP1","Standard_D4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-management-rg/providers/Microsoft.Network/networkInterfaces/uemcgncp1452","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-management-rg/providers/Microsoft.Network/networkInterfaces/uemcgncp1452","10.33.9.19"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLT-MANAGEMENT-RG/providers/Microsoft.Compute/virtualMachines/UEMCGNCSQLP1","UEMCGNCSQLP1","Standard_B2ms","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-management-rg/providers/Microsoft.Network/networkInterfaces/uemcgncsqlp1677","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-management-rg/providers/Microsoft.Network/networkInterfaces/uemcgncsqlp1677","10.33.9.33"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLT-MANAGEMENT-RG/providers/Microsoft.Compute/virtualMachines/UEMCKLTMONP1","UEMCKLTMONP1","Standard_B2s","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-management-rg/providers/Microsoft.Network/networkInterfaces/uemckltmonp1178","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-management-rg/providers/Microsoft.Network/networkInterfaces/uemckltmonp1178","10.33.9.49"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLT-MANAGEMENT-RG/providers/Microsoft.Compute/virtualMachines/UEMCNEXUSP1","UEMCNEXUSP1","Standard_B2ms","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-management-rg/providers/Microsoft.Network/networkInterfaces/UEMCNEXUSP1-nic1","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-management-rg/providers/Microsoft.Network/networkInterfaces/UEMCNEXUSP1-nic1","10.33.9.10"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLT-MANAGEMENT-RG/providers/Microsoft.Compute/virtualMachines/UEMCOMPAP1","UEMCOMPAP1","Standard_B2ms","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-management-rg/providers/Microsoft.Network/networkInterfaces/uemcompap1187","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-management-rg/providers/Microsoft.Network/networkInterfaces/uemcompap1187","10.33.9.35"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLT-MANAGEMENT-RG/providers/Microsoft.Compute/virtualMachines/UEMCSALTP1","UEMCSALTP1","Standard_D4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-management-rg/providers/Microsoft.Network/networkInterfaces/UEMCSALTP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-management-rg/providers/Microsoft.Network/networkInterfaces/UEMCSALTP1-nic","10.33.9.11"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLT-SHAREDSERVICES-RG/providers/Microsoft.Compute/virtualMachines/UEMCCDIFMSFTP1","UEMCCDIFMSFTP1","Standard_B2ms","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-sharedservices-rg/providers/Microsoft.Network/networkInterfaces/uemccdifmsftp124","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-sharedservices-rg/providers/Microsoft.Network/networkInterfaces/uemccdifmsftp124","10.33.9.38"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLT-SHAREDSERVICES-RG/providers/Microsoft.Compute/virtualMachines/UEMCKLTDIFP1","UEMCKLTDIFP1","Standard_B4ms","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-sharedservices-rg/providers/Microsoft.Network/networkInterfaces/uemckltdifp1655","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-sharedservices-rg/providers/Microsoft.Network/networkInterfaces/uemckltdifp1655","10.33.9.31"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLT-SHAREDSERVICES-RG/providers/Microsoft.Compute/virtualMachines/UEMCKLTDIFP2","UEMCKLTDIFP2","Standard_B4ms","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-sharedservices-rg/providers/Microsoft.Network/networkInterfaces/UEMCKLTDIFP2-nic-97572b73a0564dc5bc2442f4185ca488","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-sharedservices-rg/providers/Microsoft.Network/networkInterfaces/UEMCKLTDIFP2-nic-97572b73a0564dc5bc2442f4185ca488","10.33.9.54"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLT-SHAREDSERVICES-RG/providers/Microsoft.Compute/virtualMachines/UEMCSMTPP1","UEMCSMTPP1","Standard_D2s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-sharedservices-rg/providers/Microsoft.Network/networkInterfaces/uemcsmtpp1412","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-sharedservices-rg/providers/Microsoft.Network/networkInterfaces/uemcsmtpp1412","10.33.9.17"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLT-SHAREDSERVICES-RG/providers/Microsoft.Compute/virtualMachines/UEMCSMTPP2","UEMCSMTPP2","Standard_D2s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-sharedservices-rg/providers/Microsoft.Network/networkInterfaces/uemcsmtpp2319","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-sharedservices-rg/providers/Microsoft.Network/networkInterfaces/uemcsmtpp2319","10.33.9.18"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLT-SHAREDSERVICES-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLCDIFPP1","UEMCSQLCDIFPP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-sharedservices-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlcdifpp1872","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-sharedservices-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlcdifpp1872","10.33.8.14"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLT-SHAREDSERVICES-RG/providers/Microsoft.Compute/virtualMachines/UEMCTOMAKLTP1","UEMCTOMAKLTP1","Standard_D4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-sharedservices-rg/providers/Microsoft.Network/networkInterfaces/uemctomakltp1158","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-sharedservices-rg/providers/Microsoft.Network/networkInterfaces/uemctomakltp1158","10.33.10.4"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLT-SHAREDSERVICES-RG/providers/Microsoft.Compute/virtualMachines/UEMCTOMAKLTP2","UEMCTOMAKLTP2","Standard_D4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-sharedservices-rg/providers/Microsoft.Network/networkInterfaces/uemctomakltp239","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-sharedservices-rg/providers/Microsoft.Network/networkInterfaces/uemctomakltp239","10.33.10.6"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLT-SHAREDSERVICES-RG/providers/Microsoft.Compute/virtualMachines/UEMCTOMSKLTP1","UEMCTOMSKLTP1","Standard_D4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-sharedservices-rg/providers/Microsoft.Network/networkInterfaces/uemctomskltp1674","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-sharedservices-rg/providers/Microsoft.Network/networkInterfaces/uemctomskltp1674","10.33.10.5"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLT-SHAREDSERVICES-RG/providers/Microsoft.Compute/virtualMachines/UEMCTOMSKLTP2","UEMCTOMSKLTP2","Standard_D4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-sharedservices-rg/providers/Microsoft.Network/networkInterfaces/uemctomskltp2198","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-sharedservices-rg/providers/Microsoft.Network/networkInterfaces/uemctomskltp2198","10.33.10.7"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLT-UATSS-RG/providers/Microsoft.Compute/virtualMachines/UEMCCDIFMSFTUP1","UEMCCDIFMSFTUP1","Standard_B2ms","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-uatss-rg/providers/Microsoft.Network/networkInterfaces/uemccdifmsftup1462","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-uatss-rg/providers/Microsoft.Network/networkInterfaces/uemccdifmsftup1462","10.33.0.10"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLT-UATSS-RG/providers/Microsoft.Compute/virtualMachines/UEMCKLTDIFUP1","UEMCKLTDIFUP1","Standard_B2ms","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-uatss-rg/providers/Microsoft.Network/networkInterfaces/uemckltdifup1742","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-uatss-rg/providers/Microsoft.Network/networkInterfaces/uemckltdifup1742","10.33.0.8"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLT-UATSS-RG/providers/Microsoft.Compute/virtualMachines/UEMCPHCDIFFP1","UEMCPHCDIFFP1","Standard_D2s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-uatss-rg/providers/Microsoft.Network/networkInterfaces/uemcphcdiffp1766","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-uatss-rg/providers/Microsoft.Network/networkInterfaces/uemcphcdiffp1766","10.33.0.6"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLT-UATSS-RG/providers/Microsoft.Compute/virtualMachines/UEMCPHCDIFIP1","UEMCPHCDIFIP1","Standard_B4ms","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-uatss-rg/providers/Microsoft.Network/networkInterfaces/uemcphcdifip1609","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-uatss-rg/providers/Microsoft.Network/networkInterfaces/uemcphcdifip1609","10.33.0.5"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLT-UATSS-RG/providers/Microsoft.Compute/virtualMachines/UEMCPHCDIFPP1","UEMCPHCDIFPP1","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-uatss-rg/providers/Microsoft.Network/networkInterfaces/uemcphcdifpp1449","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-uatss-rg/providers/Microsoft.Network/networkInterfaces/uemcphcdifpp1449","10.33.0.7"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLT-UATSS-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLCDIFFUP1","UEMCSQLCDIFFUP1","Standard_B4ms","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-uatss-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlcdiffup1506","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-uatss-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlcdiffup1506","10.33.8.12"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLT-UATSS-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLCDIFIUP1","UEMCSQLCDIFIUP1","Standard_B4ms","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-uatss-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlcdifiup1725","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-uatss-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlcdifiup1725","10.33.8.16"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLT-UATSS-RG/providers/Microsoft.Compute/virtualMachines/UEMCTOMAKLTUP1","UEMCTOMAKLTUP1","Standard_D4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-uatss-rg/providers/Microsoft.Network/networkInterfaces/uemctomakltup158","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-uatss-rg/providers/Microsoft.Network/networkInterfaces/uemctomakltup158","10.33.9.196"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLT-UATSS-RG/providers/Microsoft.Compute/virtualMachines/UEMCTOMAKLTUP2","UEMCTOMAKLTUP2","Standard_D4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-uatss-rg/providers/Microsoft.Network/networkInterfaces/uemctomakltup2453","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-uatss-rg/providers/Microsoft.Network/networkInterfaces/uemctomakltup2453","10.33.9.199"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLT-UATSS-RG/providers/Microsoft.Compute/virtualMachines/UEMCTOMSKLTUP1","UEMCTOMSKLTUP1","Standard_D4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-uatss-rg/providers/Microsoft.Network/networkInterfaces/uemctomskltup1508","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-uatss-rg/providers/Microsoft.Network/networkInterfaces/uemctomskltup1508","10.33.9.197"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLT-UATSS-RG/providers/Microsoft.Compute/virtualMachines/UEMCTOMSKLTUP2","UEMCTOMSKLTUP2","Standard_D4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-uatss-rg/providers/Microsoft.Network/networkInterfaces/uemctomskltup2874","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-uatss-rg/providers/Microsoft.Network/networkInterfaces/uemctomskltup2874","10.33.9.198"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLTBSTNHOSTS-RG/providers/Microsoft.Compute/virtualMachines/UEMCKLTBSTN1P1","UEMCKLTBSTN1P1","Standard_D32s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-kltbstnhosts-rg/providers/Microsoft.Network/networkInterfaces/UEMCKLTBSTN1P1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-kltbstnhosts-rg/providers/Microsoft.Network/networkInterfaces/UEMCKLTBSTN1P1-nic","10.33.9.4"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLTBSTNHOSTS-RG/providers/Microsoft.Compute/virtualMachines/UEMCKLTBSTN3P1","UEMCKLTBSTN3P1","Standard_D32s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-kltbstnhosts-rg/providers/Microsoft.Network/networkInterfaces/uemckltbstn3p1927","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-kltbstnhosts-rg/providers/Microsoft.Network/networkInterfaces/uemckltbstn3p1927","10.33.9.51"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLTBSTNHOSTS-RG/providers/Microsoft.Compute/virtualMachines/UEMCKLTBSTN4P1","UEMCKLTBSTN4P1","Standard_D32s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-kltbstnhosts-rg/providers/Microsoft.Network/networkInterfaces/uemckltbstn4p1777","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-kltbstnhosts-rg/providers/Microsoft.Network/networkInterfaces/uemckltbstn4p1777","10.33.9.53"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-KLTBSTNHOSTS-RG/providers/Microsoft.Compute/virtualMachines/UEMCKLTBSTN5P1","UEMCKLTBSTN5P1","Standard_D32s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-kltbstnhosts-rg/providers/Microsoft.Network/networkInterfaces/uemckltbstn5p1242","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-kltbstnhosts-rg/providers/Microsoft.Network/networkInterfaces/uemckltbstn5p1242","10.33.8.4"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/CO-P-EASTUS-RCMS-MGMT-RG/providers/Microsoft.Compute/virtualMachines/UEMCRCMSVSTSAGP2","UEMCRCMSVSTSAGP2","Standard_B2ms","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-rcms-mgmt-rg/providers/Microsoft.Network/networkInterfaces/uemcrcmsvstsagp2945","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-rcms-mgmt-rg/providers/Microsoft.Network/networkInterfaces/uemcrcmsvstsagp2945","10.34.0.41"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-ALV-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLALVP1","UEMCSQLALVP1","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-alv-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlalvp1296","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-alv-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlalvp1296","10.33.4.86"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-AME-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLAMEP1","UEMCSQLAMEP1","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-ame-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlamep159","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-ame-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlamep159","10.33.4.88"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-AME-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIAAMEP1","UEMCTRIAAMEP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-ame-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAAMEP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-ame-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAAMEP1-nic","10.33.4.48"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-AME-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIBAMEP1","UEMCTRIBAMEP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-ame-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBAMEP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-ame-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBAMEP1-nic","10.33.4.49"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-AME-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIPAMEP1","UEMCTRIPAMEP1","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-ame-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPAMEP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-ame-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPAMEP1-nic","10.33.4.50"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-AXTA-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLAXTAP2","UEMCSQLAXTAP2","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-axta-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLAXTAP2-nic-913bb52089b247c08fdca1440c06333c","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-axta-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLAXTAP2-nic-913bb52089b247c08fdca1440c06333c","10.33.4.44"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-AXTA-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIBAXTAP1","UEMCTRIBAXTAP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-axta-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBAXTAP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-axta-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBAXTAP1-nic","10.33.4.35"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-AXTA-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIPAXTAP1","UEMCTRIPAXTAP1","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-axta-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPAXTAP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-axta-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPAXTAP1-nic","10.33.4.36"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-BLK-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLBLKP1","UEMCSQLBLKP1","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-blk-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLBLKP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-blk-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLBLKP1-nic","10.33.4.220"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-BLK-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIABLKP1","UEMCTRIABLKP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-blk-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIABLKP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-blk-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIABLKP1-nic","10.33.4.222"
